title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country,magnitude_scaled,depth_scaled,geo_cluster,location_risk_score,alert_encoded
"M 6.8 - 188 km WNW of Sola, Vanuatu",6.8,08-10-2009 08:28,0,5,unknown,0,711,us,174,0.0,30.2,mwc,35.0,-13.298,165.91,"Sola, Vanuatu",,,-0.31697239355122153,-0.29800579439337066,5,6.913736263736263,3
"M 7.4 - 143 km NW of Sola, Vanuatu",7.4,07-10-2009 23:13,0,7,unknown,0,842,us,314,0.0,20.2,mwc,31.1,-13.093,166.497,"Sola, Vanuatu",,Vanuatu,1.0306485474983713,-0.32643367216896696,5,6.913736263736263,3
"M 7.8 - 196 km NW of Sola, Vanuatu",7.8,07-10-2009 22:18,0,6,unknown,0,936,us,195,0.0,20.3,mwc,35.0,-12.517,166.382,"Sola, Vanuatu",,,1.9290625081980977,-0.29800579439337066,5,6.913736263736263,3
"M 7.7 - 148 km NW of Sola, Vanuatu",7.7,07-10-2009 22:03,4,7,unknown,0,916,us,283,0.0,23.2,mww,45.0,-13.006,166.51,"Sola, Vanuatu",,Vanuatu,1.7044590180231667,-0.22511380009696982,5,6.913736263736263,3
"M 6.6 - 49 km SSE of Sungai Penuh, Indonesia",6.6,01-10-2009 01:52,7,7,unknown,0,787,us,417,0.0,30.1,mwc,9.0,-2.482,101.524,"Sungai Penuh, Indonesia",,Indonesia,-0.7661793739010858,-0.4875249795640128,8,7.034831460674158,3
"M 7.6 - 30 km WSW of Pariaman, Indonesia",7.6,30-09-2009 10:16,8,8,unknown,0,1639,us,498,0.0,14.0,mwc,81.0,-0.72,99.867,"Pariaman, Indonesia",,Indonesia,1.4798555278482335,0.037297379370073165,8,7.034831460674158,3
"M 8.1 - 168 km SSW of Matavai, Samoa",8.1,29-09-2009 17:48,7,6,unknown,0,1055,us,520,0.0,20.8,mwc,18.0,-15.489,-172.095,"Matavai, Samoa",,,2.602872978722893,-0.42192218469725207,3,6.9511111111111115,3
"M 7.0 - 66 km SSW of Banjar, Indonesia",7.0,02-09-2009 07:55,7,7,unknown,0,1175,us,312,0.0,16.3,mwc,46.0,-7.782,107.297,"Banjar, Indonesia",,Indonesia,0.13223458679864272,-0.21782460066732973,8,7.034831460674158,3
"M 6.7 - 112 km WSW of Padang, Indonesia",6.7,16-08-2009 07:38,5,6,unknown,0,753,us,369,0.0,14.9,mwc,20.0,-1.479,99.49,"Padang, Indonesia",,Indonesia,-0.5415758837261526,-0.4073437858379719,8,7.034831460674158,3
"M 6.6 - 244 km SSE of Tateyama, Japan",6.6,12-08-2009 22:48,4,5,unknown,0,703,us,336,0.0,14.1,mwc,53.0,32.821,140.395,"Tateyama, Japan",,,-0.7661793739010858,-0.16680020465984916,7,6.983076923076924,3
"M 7.5 - 266 km N of Bamboo Flat, India",7.5,10-08-2009 19:55,7,6,unknown,0,1248,us,303,0.0,18.2,mwc,24.0,14.099,92.902,"Bamboo Flat, India",,,1.2552520376733023,-0.37818698811941154,8,7.034831460674158,3
"M 7.1 - 161 km S of ?yama, Japan",7.1,09-08-2009 10:55,5,4,unknown,0,1005,us,447,0.0,14.2,mwc,292.0,33.167,137.944,"?yama, Japan",,,0.35683807697357384,1.5753184590241307,7,6.983076923076924,3
"M 6.9 - 96 km WNW of Bahía de Kino, Mexico",6.9,03-08-2009 17:59,5,7,unknown,0,1202,us,243,0.0,35.0,mwc,10.0,29.039,-112.903,"Bahía de Kino, Mexico",North America,Mexico,-0.09236890337628839,-0.48023578013437274,1,6.9223684210526315,3
"M 7.8 - 97 km WSW of Te Anau, New Zealand",7.8,15-07-2009 09:22,6,8,unknown,0,1165,us,434,0.0,16.8,mwc,12.0,-45.762,166.562,"Te Anau, New Zealand",,New Zealand,1.9290625081980977,-0.46565738127509254,5,6.913736263736263,3
"M 6.7 - 190 km ESE of Kokopo, Papua New Guinea",6.7,23-06-2009 14:19,5,5,unknown,0,693,us,269,0.0,13.8,mwc,64.0,-5.157,153.782,"Kokopo, Papua New Guinea",,Papua New Guinea,-0.5415758837261526,-0.08661901093380825,5,6.913736263736263,3
"M 7.3 - 46 km NW of Guanaja, Honduras",7.3,28-05-2009 08:24,7,8,unknown,0,1560,us,464,0.0,27.2,mwc,19.0,16.731,-86.217,"Guanaja, Honduras",,,0.8060450573234381,-0.414632985267612,1,6.9223684210526315,3
"M 7.6 - 191 km S of ‘Ohonua, Tonga",7.6,19-03-2009 18:17,7,5,unknown,0,916,us,504,0.0,14.0,mwc,31.0,-23.043,-174.66,"‘Ohonua, Tonga",,,1.4798555278482335,-0.327162592111931,3,6.9511111111111115,3
"M 7.2 - 196 km SSE of Sarangani, Philippines",7.2,11-02-2009 17:34,3,7,unknown,0,802,us,432,0.0,18.6,mwc,20.0,3.886,126.387,"Sarangani, Philippines",,Indonesia,0.581441567148507,-0.4073437858379719,2,6.878813559322034,3
"M 7.4 - 86 km WNW of Manokwari, Indonesia",7.4,03-01-2009 22:33,7,7,unknown,0,846,us,314,0.0,21.1,mwc,23.0,-0.691,133.305,"Manokwari, Indonesia",,Indonesia,1.0306485474983713,-0.38547618754905166,2,6.878813559322034,3
"M 6.6 - 50 km S of Jurm, Afghanistan",6.6,03-01-2009 20:23,5,4,unknown,0,765,us,344,0.0,22.6,mwc,204.8,36.419,70.743,"Jurm, Afghanistan",Asia,Afghanistan,-0.7661793739010858,0.9397002687595155,0,6.866666666666667,3
"M 7.7 - 140 km WNW of Manokwari, Indonesia",7.7,03-01-2009 19:43,5,7,unknown,0,918,us,288,0.0,29.8,mwc,17.0,-0.414,132.885,"Manokwari, Indonesia",,Indonesia,1.7044590180231667,-0.42921138412689214,2,6.878813559322034,3
"M 7.4 - 135 km NW of Gorontalo, Indonesia",7.4,16-11-2008 17:02,9,7,unknown,0,848,us,365,0.0,33.7,mww,30.0,1.271,122.091,"Gorontalo, Indonesia",,Indonesia,1.0306485474983713,-0.33445179154157106,2,6.878813559322034,3
"M 6.7 - 19 km SW of Brisas Barra de Suchiate, Mexico",6.7,16-10-2008 19:41,5,6,unknown,0,731,us,481,0.0,28.6,mwc,24.0,14.423,-92.364,"Brisas Barra de Suchiate, Mexico",,Mexico,-0.5415758837261526,-0.37818698811941154,1,6.9223684210526315,3
"M 6.7 - 131 km SE of Nookat, Kyrgyzstan",6.7,05-10-2008 15:52,0,6,unknown,0,691,us,529,0.0,22.3,mwc,27.4,39.533,73.824,"Nookat, Kyrgyzstan",Asia,Kyrgyzstan,-0.5415758837261526,-0.3534037100586353,0,6.866666666666667,3
"M 6.8 - 122 km SSE of Obihiro, Japan",6.8,11-09-2008 00:20,0,6,unknown,0,711,us,500,0.0,22.2,mwc,25.0,41.892,143.754,"Obihiro, Japan",,,-0.31697239355122153,-0.37089778868977147,7,6.983076923076924,3
"M 6.6 - 73 km WNW of Tobelo, Indonesia",6.6,11-09-2008 00:00,0,6,unknown,0,670,us,463,0.0,14.1,mwc,96.0,1.885,127.363,"Tobelo, Indonesia",,Indonesia,-0.7661793739010858,0.1466353708146744,2,6.878813559322034,3
"M 6.9 - 75 km WNW of Sola, Vanuatu",6.9,08-09-2008 18:52,0,6,unknown,0,732,us,531,0.0,14.9,mwc,110.0,-13.501,166.967,"Sola, Vanuatu",,Vanuatu,-0.09236890337628839,0.24868416282963557,5,6.913736263736263,3
"M 6.7 - 221 km NE of Jumla, Nepal",6.7,25-08-2008 13:21,4,7,unknown,0,692,us,325,0.0,28.0,mwc,12.0,30.901,83.52,"Jumla, Nepal",Asia,People's Republic of China,-0.5415758837261526,-0.46565738127509254,8,7.034831460674158,3
"M 6.8 - 29 km ENE of Morioka, Japan",6.8,23-07-2008 15:26,8,7,unknown,0,1046,us,633,0.0,20.2,mwc,108.0,39.802,141.464,"Morioka, Japan",Asia,Japan,-0.31697239355122153,0.2341057639703554,7,6.983076923076924,3
"M 7.0 - 107 km E of Namie, Japan",7.0,19-07-2008 02:39,5,5,unknown,0,840,us,577,0.0,18.2,mwc,22.0,37.552,142.214,"Namie, Japan",,,0.13223458679864272,-0.39276538697869173,7,6.983076923076924,3
"M 6.9 - 151 km E of Namie, Japan",6.9,19-07-2008 02:39,5,5,unknown,0,825,duputel,0,0.0,0.0,mww,25.5,37.55,142.714,"Namie, Japan",,,-0.09236890337628839,-0.36725318897495146,7,6.983076923076924,3
"M 6.6 - 124 km SW of Bamboo Flat, India",6.6,27-06-2008 11:40,4,5,unknown,0,680,us,630,0.0,18.4,mwc,17.0,11.005,91.824,"Bamboo Flat, India",,,-0.7661793739010858,-0.42921138412689214,8,7.034831460674158,3
"M 6.9 - 24 km WSW of Mizusawa, Japan",6.9,13-06-2008 23:43,7,8,unknown,0,888,us,654,0.0,17.1,mwc,7.8,39.03,140.881,"Mizusawa, Japan",Asia,Japan,-0.09236890337628839,-0.49627201887958095,7,6.983076923076924,3
"M 7.9 - 58 km W of Tianpeng, China",7.9,12-05-2008 06:28,9,9,unknown,0,1870,us,774,0.0,11.3,mwc,19.0,31.002,103.322,"Tianpeng, China",Asia,People's Republic of China,2.153665998373031,-0.414632985267612,8,7.034831460674158,3
"M 6.9 - 78 km NE of Hasaki, Japan",6.9,07-05-2008 16:45,5,5,unknown,0,910,us,519,0.0,21.1,mwc,27.0,36.164,141.526,"Hasaki, Japan",,,-0.09236890337628839,-0.35631938983049133,7,6.983076923076924,3
"M 7.3 - 71 km SW of Isangel, Vanuatu",7.3,09-04-2008 12:46,0,6,unknown,0,820,us,486,0.0,13.4,mwc,33.0,-20.071,168.892,"Isangel, Vanuatu",,,0.8060450573234381,-0.3125841932526508,5,6.913736263736263,3
"M 7.2 - 226 km SE of Hotan, China",7.2,20-03-2008 22:32,0,7,unknown,0,798,us,532,0.0,25.9,mwc,10.0,35.49,81.467,"Hotan, China",Asia,People's Republic of China,0.581441567148507,-0.48023578013437274,8,7.034831460674158,3
M 6.9 - Philippine Islands region,6.9,03-03-2008 14:11,4,5,unknown,0,740,us,544,0.0,25.9,mwc,24.0,13.351,125.63,Philippine Islands region,,,-0.09236890337628839,-0.37818698811941154,2,6.878813559322034,3
"M 6.7 - 155 km SSW of Padang, Indonesia",6.7,25-02-2008 21:02,5,6,unknown,0,696,us,543,0.0,15.1,mwc,25.0,-2.245,99.808,"Padang, Indonesia",,Indonesia,-0.5415758837261526,-0.37089778868977147,8,7.034831460674158,3
"M 6.6 - 161 km SSW of Padang, Indonesia",6.6,25-02-2008 18:06,4,6,unknown,0,674,us,421,0.0,17.7,mwc,25.0,-2.332,99.891,"Padang, Indonesia",,Indonesia,-0.7661793739010858,-0.37089778868977147,8,7.034831460674158,3
"M 7.2 - 164 km WSW of Sungai Penuh, Indonesia",7.2,25-02-2008 08:36,4,7,unknown,0,832,us,505,0.0,18.4,mwc,25.0,-2.486,99.972,"Sungai Penuh, Indonesia",,Indonesia,0.581441567148507,-0.37089778868977147,8,7.034831460674158,3
"M 6.5 - 166 km WSW of Sungai Penuh, Indonesia",6.5,24-02-2008 14:46,4,6,unknown,0,654,us,429,0.0,28.3,mwc,22.0,-2.405,99.931,"Sungai Penuh, Indonesia",,Indonesia,-0.9907828640760169,-0.39276538697869173,8,7.034831460674158,3
"M 7.4 - 56 km NW of Sinabang, Indonesia",7.4,20-02-2008 08:08,5,7,unknown,0,914,us,607,0.0,16.4,mwc,26.0,2.768,95.964,"Sinabang, Indonesia",,Indonesia,1.0306485474983713,-0.3636085892601314,8,7.034831460674158,3
"M 6.5 - 50 km S of Koróni, Greece",6.5,14-02-2008 12:08,8,5,unknown,0,692,us,650,0.0,30.7,mwc,28.0,36.345,21.863,"Koróni, Greece",Europe,,-0.9907828640760169,-0.3490301904008512,0,6.866666666666667,3
"M 6.9 - 35 km S of Methóni, Greece",6.9,14-02-2008 10:09,6,6,unknown,0,941,us,645,0.0,30.6,mwc,29.0,36.501,21.67,"Methóni, Greece",Europe,,-0.09236890337628839,-0.34174099097121113,0,6.866666666666667,3
"M 6.5 - 9 km SSW of General Pascual Fentes, Mexico",6.5,12-02-2008 12:50,7,6,unknown,0,723,us,521,0.0,27.6,mwc,83.0,16.357,-94.304,"General Pascual Fentes, Mexico",,Mexico,-0.9907828640760169,0.05187577822935333,1,6.9223684210526315,3
"M 6.6 - 46 km SSE of Gisborne, New Zealand",6.6,20-12-2007 07:55,7,6,unknown,0,808,us,461,0.0,18.8,mwc,20.0,-39.011,178.291,"Gisborne, New Zealand",,,-0.7661793739010858,-0.4073437858379719,5,6.913736263736263,3
"M 6.7 - 80 km NNE of Antofagasta, Chile",6.7,16-12-2007 08:09,5,7,unknown,0,704,us,481,0.0,30.3,mwb,45.0,-22.954,-70.182,Ant,South America,Chile,-0.5415758837261526,-0.22511380009696982,4,6.97625,3
"M 7.4 - 18 km WNW of Basse-Pointe, Martinique",7.4,29-11-2007 19:00,7,7,unknown,0,1542,us,663,0.0,13.4,mwb,156.0,14.944,-61.274,"Basse-Pointe, Martinique",,Martinique,1.0306485474983713,0.5839873365930793,1,6.9223684210526315,3
"M 6.6 - 60 km SSE of Kirakira, Solomon Islands",6.6,27-11-2007 11:49,3,6,unknown,0,672,us,280,0.0,26.9,mwc,16.0,-10.95,162.149,"Kirakira, Solomon Islands",,Solomon Islands,-0.7661793739010858,-0.4365005835565322,5,6.913736263736263,3
"M 6.5 - 34 km N of Dompu, Indonesia",6.5,25-11-2007 19:53,5,7,unknown,0,653,us,272,0.0,27.6,mwc,18.0,-8.224,118.467,"Dompu, Indonesia",,Indonesia,-0.9907828640760169,-0.42192218469725207,2,6.878813559322034,3
"M 6.5 - 28 km NNW of Dompu, Indonesia",6.5,25-11-2007 16:02,7,7,unknown,0,657,us,353,0.0,27.5,mwc,20.0,-8.292,118.37,"Dompu, Indonesia",,Indonesia,-0.9907828640760169,-0.4073437858379719,2,6.878813559322034,3
"M 6.8 - 107 km N of Lae, Papua New Guinea",6.8,22-11-2007 08:48,6,6,unknown,0,722,us,341,0.0,15.9,mwc,53.0,-5.757,147.098,"Lae, Papua New Guinea",,Papua New Guinea,-0.31697239355122153,-0.16680020465984916,5,6.913736263736263,3
"M 6.8 - 30 km E of Macas, Ecuador",6.8,16-11-2007 03:13,7,6,unknown,0,790,us,649,0.0,27.0,mwc,122.9,-2.312,-77.838,"Macas, Ecuador",South America,Ecuador,-0.31697239355122153,0.34271483547199266,1,6.9223684210526315,3
"M 6.8 - 82 km NNE of Antofagasta, Chile",6.8,15-11-2007 15:05,6,7,unknown,0,716,us,285,0.0,40.1,mwc,26.0,-22.925,-70.237,Ant,South America,Chile,-0.31697239355122153,-0.3636085892601314,4,6.97625,3
"M 7.7 - 36 km ESE of Tocopilla, Chile",7.7,14-11-2007 15:40,8,7,unknown,0,995,us,610,0.0,22.4,mwc,40.0,-22.247,-69.89,"Tocopilla, Chile",South America,Chile,1.7044590180231667,-0.26155979724517026,4,6.97625,3
"M 6.8 - 138 km W of Bengkulu, Indonesia",6.8,24-10-2007 21:02,3,5,unknown,0,713,us,494,0.0,23.9,mwc,21.0,-3.899,101.02,"Bengkulu, Indonesia",,Indonesia,-0.31697239355122153,-0.4000545864083318,8,7.034831460674158,3
"M 6.8 - 70 km N of Te Anau, New Zealand",6.8,15-10-2007 12:29,4,7,unknown,0,744,us,338,0.0,19.0,mwc,18.0,-44.796,167.553,"Te Anau, New Zealand",,New Zealand,-0.31697239355122153,-0.42192218469725207,5,6.913736263736263,3
"M 6.8 - 154 km ESE of Kokopo, Papua New Guinea",6.8,26-09-2007 12:36,4,5,unknown,0,713,us,348,0.0,15.5,mwc,40.0,-4.99,153.5,"Kokopo, Papua New Guinea",,Papua New Guinea,-0.31697239355122153,-0.26155979724517026,5,6.913736263736263,3
"M 6.7 - 118 km SSW of Padang, Indonesia",6.7,20-09-2007 08:31,3,5,unknown,0,696,us,503,0.0,26.9,mwc,30.0,-1.999,100.141,"Padang, Indonesia",,Indonesia,-0.5415758837261526,-0.33445179154157106,8,7.034831460674158,3
"M 7.0 - 153 km SSW of Padang, Indonesia",7.0,13-09-2007 03:35,4,7,unknown,0,768,us,537,0.0,23.1,mwc,22.0,-2.13,99.627,"Padang, Indonesia",,Indonesia,0.13223458679864272,-0.39276538697869173,8,7.034831460674158,3
"M 6.5 - Kepulauan Mentawai region, Indonesia",6.5,13-09-2007 02:30,0,5,unknown,0,650,us,409,0.0,26.2,mwc,28.9,-1.689,99.668,"Kepulauan Mentawai region, Indonesia",,Indonesia,-0.9907828640760169,-0.34246991091417517,8,7.034831460674158,3
"M 7.9 - 87 km SW of Sungai Penuh, Indonesia",7.9,12-09-2007 23:49,8,7,unknown,0,1133,us,446,0.0,29.1,mwc,35.0,-2.625,100.841,"Sungai Penuh, Indonesia",,Indonesia,2.153665998373031,-0.29800579439337066,8,7.034831460674158,3
"M 7.8 - 148 km WSW of Sungai Penuh, Indonesia",7.8,12-09-2007 23:49,7,8,unknown,0,1152,duputel,0,0.0,0.0,mww,40.5,-2.52,100.139,"Sungai Penuh, Indonesia",Asia,Indonesia,1.9290625081980977,-0.2579151975303502,8,7.034831460674158,3
"M 8.4 - 122 km SW of Bengkulu, Indonesia",8.4,12-09-2007 11:10,0,6,unknown,0,1086,official,411,0.0,32.3,mww,34.0,-4.438,101.367,"Bengkulu, Indonesia",,Indonesia,3.2766834492476904,-0.30529499382301073,8,7.034831460674158,3
"M 6.8 - 39 km WNW of Timbiquí, Colombia",6.8,10-09-2007 01:49,5,6,unknown,0,747,us,653,0.0,17.6,mwc,15.0,2.966,-77.963,"Timbiquí, Colombia",,Colombia,-0.31697239355122153,-0.4437897829861723,1,6.9223684210526315,3
"M 7.2 - 97 km S of Lata, Solomon Islands",7.2,02-09-2007 01:05,0,5,unknown,0,798,us,312,0.0,21.3,mwc,35.0,-11.61,165.762,"Lata, Solomon Islands",,,0.581441567148507,-0.29800579439337066,5,6.913736263736263,3
"M 6.5 - 31 km WSW of Malango, Solomon Islands",6.5,16-08-2007 08:39,5,6,unknown,0,675,us,382,0.0,12.8,mwc,15.0,-9.834,159.465,"Malango, Solomon Islands",,,-0.9907828640760169,-0.4437897829861723,5,6.913736263736263,3
"M 8.0 - 41 km SW of San Vicente de Cañete, Peru",8.0,15-08-2007 23:40,9,8,unknown,0,1385,us,625,0.0,25.7,mwc,39.0,-13.386,-76.603,"San Vicente de Cañete, Peru",,Peru,2.378269488547962,-0.2688489966748103,4,6.97625,3
"M 7.5 - 35 km NNE of Rengasdengklok, Indonesia",7.5,08-08-2007 17:05,0,5,unknown,0,865,us,228,0.0,30.7,mwc,280.0,-5.859,107.419,"Rengasdengklok, Indonesia",,Indonesia,1.2552520376733023,1.4878480658684496,8,7.034831460674158,3
"M 7.2 - 56 km E of Luganville, Vanuatu",7.2,01-08-2007 17:08,7,7,unknown,0,803,us,494,0.0,20.4,mwb,120.0,-15.595,167.68,"Luganville, Vanuatu",,Vanuatu,0.581441567148507,0.3215761571260364,5,6.913736263736263,3
"M 6.9 - 140 km NNW of Tobelo, Indonesia",6.9,26-07-2007 05:40,3,5,unknown,0,734,us,374,0.0,24.1,mwb,25.0,2.872,127.464,"Tobelo, Indonesia",,Indonesia,-0.09236890337628839,-0.37089778868977147,2,6.878813559322034,3
"M 6.8 - 133 km WNW of Mikuni, Japan",6.8,16-07-2007 14:17,5,4,unknown,0,779,us,664,0.0,18.2,mwb,350.4,36.808,134.85,"Mikuni, Japan",,,-0.31697239355122153,2.001007705715111,7,6.983076923076924,3
"M 6.6 - 20 km NNW of Kashiwazaki, Japan",6.6,16-07-2007 01:13,8,8,unknown,0,831,us,782,0.0,16.7,mwc,12.0,37.535,138.446,"Kashiwazaki, Japan",Asia,Japan,-0.7661793739010858,-0.46565738127509254,7,6.983076923076924,3
"M 6.7 - 43 km SSE of Iztapa, Guatemala",6.7,13-06-2007 19:29,6,6,unknown,0,972,us,468,0.0,37.7,mwc,23.0,13.554,-90.618,"Iztapa, Guatemala",,,-0.5415758837261526,-0.38547618754905166,1,6.9223684210526315,3
"M 6.9 - 113 km SSE of Panguna, Papua New Guinea",6.9,01-04-2007 21:11,0,7,unknown,0,732,us,305,0.0,15.3,mwc,10.0,-7.306,155.741,"Panguna, Papua New Guinea",,Solomon Islands,-0.09236890337628839,-0.48023578013437274,5,6.913736263736263,3
"M 6.6 - 99 km SSE of Panguna, Papua New Guinea",6.6,01-04-2007 20:47,0,7,unknown,0,670,us,251,0.0,16.0,mb,10.0,-7.169,155.777,"Panguna, Papua New Guinea",,Solomon Islands,-0.7661793739010858,-0.48023578013437274,5,6.913736263736263,3
"M 8.1 - 45 km SSE of Gizo, Solomon Islands",8.1,01-04-2007 20:39,9,8,unknown,0,1025,us,439,0.0,14.7,mwc,24.0,-8.466,157.043,"Gizo, Solomon Islands",,Solomon Islands,2.602872978722893,-0.37818698811941154,5,6.913736263736263,3
"M 6.7 - 46 km NW of Nanao, Japan",6.7,25-03-2007 00:41,7,8,unknown,0,782,us,493,0.0,23.9,mwc,8.0,37.336,136.588,"Nanao, Japan",Asia,Japan,-0.5415758837261526,-0.4948141789936529,7,6.983076923076924,3
"M 7.1 - 119 km S of Isangel, Vanuatu",7.1,25-03-2007 00:40,3,6,unknown,0,779,us,426,0.0,25.3,mwb,34.0,-20.617,169.357,"Isangel, Vanuatu",,,0.35683807697357384,-0.30529499382301073,5,6.913736263736263,3
"M 6.7 - 206 km SSW of Sofifi, Indonesia",6.7,20-02-2007 08:04,0,6,unknown,0,691,us,253,0.0,40.3,mwc,12.0,-1.034,126.976,S,,Indonesia,-0.5415758837261526,-0.46565738127509254,2,6.878813559322034,3
"M 7.5 - 126 km WNW of Ternate, Indonesia",7.5,21-01-2007 11:27,6,5,unknown,0,874,us,570,0.0,21.6,mwc,22.0,1.065,126.282,"Ternate, Indonesia",,Indonesia,1.2552520376733023,-0.39276538697869173,2,6.878813559322034,3
M 8.1 - east of the Kuril Islands,8.1,13-01-2007 04:23,4,5,unknown,0,1034,us,606,0.0,14.0,mwc,10.0,46.243,154.524,the Kuril Islands,,,2.602872978722893,-0.48023578013437274,7,6.983076923076924,3
"M 6.9 - 26 km W of Hengchun, Taiwan",6.9,26-12-2006 12:34,6,7,unknown,0,798,us,466,0.0,31.6,mwc,10.0,21.974,120.493,"Hengchun, Taiwan",Asia,Taiwan,-0.09236890337628839,-0.48023578013437274,2,6.878813559322034,3
"M 7.1 - 30 km SW of Hengchun, Taiwan",7.1,26-12-2006 12:26,8,7,unknown,0,1023,us,744,0.0,29.1,mwb,10.0,21.799,120.547,"Hengchun, Taiwan",Asia,Taiwan,0.35683807697357384,-0.48023578013437274,2,6.878813559322034,3
M 8.3 - Kuril Islands,8.3,15-11-2006 11:14,4,7,unknown,0,1064,us,576,0.0,20.9,mwc,10.0,46.592,153.266,Kuril Islands,,,3.0520799590727594,-0.48023578013437274,7,6.983076923076924,3
"M 6.6 - 155 km SE of Kimbe, Papua New Guinea",6.6,07-11-2006 17:38,0,6,unknown,0,670,us,352,0.0,18.6,mwc,11.0,-6.482,151.195,"Kimbe, Papua New Guinea",,,-0.7661793739010858,-0.4729465807047326,5,6.913736263736263,3
"M 6.7 - 52 km SW of San Vicente de Cañete, Peru",6.7,20-10-2006 10:48,5,6,unknown,0,732,us,444,0.0,53.4,mwc,23.0,-13.457,-76.677,"San Vicente de Cañete, Peru",,Peru,-0.5415758837261526,-0.38547618754905166,4,6.97625,3
"M 6.7 - 100 km ESE of Kimbe, Papua New Guinea",6.7,17-10-2006 01:25,5,6,unknown,0,692,us,533,0.0,15.6,mwc,32.0,-5.881,150.982,"Kimbe, Papua New Guinea",,Papua New Guinea,-0.5415758837261526,-0.31987339268229087,5,6.913736263736263,3
"M 6.7 - 14 km SW of Puako, Hawaii",6.7,15-10-2006 17:07,8,9,unknown,0,1481,hv,43,0.0,124.0,md,38.182,19.877,-155.935,"Puako, Hawaii",,United States of America,-0.5415758837261526,-0.2748115618082559,6,6.941860465116279,3
"M 6.9 - 201 km ESE of Hihifo, Tonga",6.9,28-09-2006 06:22,3,3,unknown,0,737,us,702,0.0,20.9,mwc,28.0,-16.592,-172.033,"Hihifo, Tonga",,,-0.09236890337628839,-0.3490301904008512,3,6.9511111111111115,3
"M 6.8 - 49 km S of Panguna, Papua New Guinea",6.8,01-09-2006 10:18,0,6,unknown,0,711,us,459,0.0,28.4,mwb,38.0,-6.759,155.512,"Panguna, Papua New Guinea",,Papua New Guinea,-0.31697239355122153,-0.2761381961044504,5,6.913736263736263,3
"M 6.5 - 81 km ESE of Ozernovskiy, Russia",6.5,24-08-2006 21:50,0,6,unknown,0,650,us,700,0.0,47.4,mwb,43.0,51.148,157.522,"Ozernovskiy, Russia",Asia,Russia,-0.9907828640760169,-0.23969219895625,7,6.983076923076924,3
"M 6.8 - 51 km NE of Norsup, Vanuatu",6.8,07-08-2006 22:18,5,5,unknown,0,713,us,551,0.0,26.2,mwb,150.0,-15.798,167.789,"Norsup, Vanuatu",,Vanuatu,-0.31697239355122153,0.5402521400152389,5,6.913736263736263,3
"M 7.7 - 226 km SSW of Singaparna, Indonesia",7.7,17-07-2006 08:19,7,5,unknown,0,947,us,357,0.0,36.8,mwc,20.0,-9.284,107.419,"Singaparna, Indonesia",,,1.7044590180231667,-0.4073437858379719,8,7.034831460674158,3
"M 6.5 - 111 km E of Kimbe, Papua New Guinea",6.5,28-05-2006 03:12,0,6,unknown,0,650,us,477,0.0,20.3,mwc,34.0,-5.724,151.133,"Kimbe, Papua New Guinea",,Papua New Guinea,-0.9907828640760169,-0.30529499382301073,5,6.913736263736263,3
"M 6.6 - 42 km NNW of Tilichiki, Russia",6.6,22-05-2006 11:12,0,7,unknown,0,670,us,548,0.0,28.0,mwc,19.0,60.772,165.743,"Tilichiki, Russia",Asia,Russia,-0.7661793739010858,-0.414632985267612,7,6.983076923076924,3
"M 6.8 - 256 km SSW of Singkil, Indonesia",6.8,16-05-2006 15:28,4,5,unknown,0,719,us,701,0.0,16.3,mwb,12.0,0.093,97.05,"Singkil, Indonesia",,,-0.31697239355122153,-0.46565738127509254,8,7.034831460674158,3
"M 8.0 - 47 km SSE of Pangai, Tonga",8.0,03-05-2006 15:26,7,7,unknown,0,1013,us,626,0.0,20.7,mwc,55.0,-20.187,-174.123,"Pangai, Tonga",,,2.378269488547962,-0.152221805800569,3,6.9511111111111115,3
"M 8.0 - 50 km ESE of Pangai, Tonga",8.0,03-05-2006 15:26,8,9,unknown,0,1026,duputel,0,0.0,0.0,mww,60.5,-19.99,-173.907,"Pangai, Tonga",,,2.378269488547962,-0.11213120893754853,3,6.9511111111111115,3
"M 6.5 - 73 km WNW of Copiapó, Chile",6.5,30-04-2006 21:40,7,7,unknown,0,653,us,282,0.0,46.3,mwc,12.0,-27.211,-71.056,"Copiapó, Chile",,Chile,-0.9907828640760169,-0.46565738127509254,4,6.97625,3
"M 6.7 - 78 km WNW of Copiapó, Chile",6.7,30-04-2006 19:17,6,7,unknown,0,696,us,277,0.0,25.6,mwb,12.0,-27.017,-71.022,"Copiapó, Chile",,Chile,-0.5415758837261526,-0.46565738127509254,4,6.97625,3
"M 6.6 - 80 km E of Tilichiki, Russia",6.6,29-04-2006 16:58,0,8,unknown,0,670,us,645,0.0,28.4,mwc,11.0,60.491,167.516,"Tilichiki, Russia",Asia,Russia,-0.7661793739010858,-0.4729465807047326,7,6.983076923076924,3
"M 7.6 - 80 km NE of Tilichiki, Russia",7.6,20-04-2006 23:25,0,8,unknown,0,889,us,579,0.0,18.5,mwc,22.0,60.949,167.089,"Tilichiki, Russia",Asia,Russia,1.4798555278482335,-0.39276538697869173,7,6.983076923076924,3
