alert_encoded,mmi,cdi,magnitude,sig,depth
0,-1.4068250064783976,0.017738229227191607,-0.14368924541349182,0.7122250414718498,0.2709592221098708
0,0.7936385154853223,0.4633225474142467,-0.8527268000468538,0.2951982008653676,-0.3903058311266762
0,-1.4068250064783976,-0.8734304071469187,-0.8527268000468538,0.2951982008653676,-0.3903058311266762
1,0.060150674830748964,0.4633225474142467,-0.14368924541349182,0.022526805084206097,-0.2863927513323617
3,0.060150674830748964,0.9089068656013018,1.274385863853232,-1.677659545080683,-0.22026624600870698
0,-2.8738006877875444,-3.1013519980821944,-0.3800350969579451,-0.4105395293917562,-0.3903058311266762
0,-0.6733371658238243,-0.42784608895986354,-1.3254185031357624,-1.3408301738216013,-0.33362596942068645
0,0.060150674830748964,-0.42784608895986354,-0.6163809485024004,1.0650939066004117,-0.2863927513323617
0,-1.4068250064783976,-1.3190147253339737,-1.3254185031357624,-1.7097385328196433,-0.3903058311266762
0,-2.8738006877875444,-1.3190147253339737,-0.3800350969579451,-0.13786813361059477,5.409933350119608
0,-2.140312847132971,-1.3190147253339737,-0.3800350969579451,-0.3624210477833159,-0.23915953324403688
0,-2.140312847132971,-0.8734304071469187,-0.6163809485024004,-0.6671714313034376,-0.27694610771469674
3,0.7936385154853223,0.9089068656013018,-1.0890726515913092,0.4235141518212083,-0.3903058311266762
0,0.060150674830748964,0.9089068656013018,1.7470775669421406,1.5623182165542941,-0.22026624600870698
0,0.060150674830748964,-0.42784608895986354,-0.14368924541349182,1.0009359311224915,0.2048327167862161
0,-3.6072885284421177,-1.3190147253339737,-1.0890726515913092,-1.1804352351268004,4.550288780912096
1,0.7936385154853223,0.4633225474142467,0.8016941607643254,-0.5067764926086367,-0.29583939495002665
0,0.060150674830748964,0.017738229227191607,0.8016941607643254,1.8510291062049358,-0.3903058311266762
0,-2.140312847132971,-0.8734304071469187,-1.0890726515913092,-0.378460541652796,1.0739239296113923
0,-0.6733371658238243,-0.42784608895986354,-0.6163809485024004,1.2415283391646925,0.5732518178751494
0,0.7936385154853223,0.017738229227191607,-1.3254185031357624,0.8084620046887303,-0.4658789800679959
0,-0.6733371658238243,-1.3190147253339737,-1.0890726515913092,-1.3889486554300416,0.5260185997868246
0,-0.6733371658238243,-1.3190147253339737,-0.6163809485024004,-0.3143025661748757,0.4221055199925101
0,-0.6733371658238243,0.017738229227191607,-1.3254185031357624,-1.2766721983436808,-0.3903058311266762
0,0.7936385154853223,0.4633225474142467,-1.3254185031357624,-1.854093977644964,-0.3714125438913463
0,-1.4068250064783976,-0.42784608895986354,1.0380400123087787,1.9472660694218162,0.053686418903576776
3,-0.6733371658238243,-0.8734304071469187,-0.14368924541349182,0.19896123764848705,0.8660977700227631
3,-0.6733371658238243,0.9089068656013018,1.5107317153976874,0.4876721272991286,-0.35251925665601636
1,1.5271263561398956,0.4633225474142467,-0.8527268000468538,-0.3624210477833159,-0.3903058311266762
3,0.060150674830748964,0.9089068656013018,-0.6163809485024004,1.0811334004698916,-0.31473268218535655
0,-0.6733371658238243,-0.42784608895986354,0.09265660613096145,0.6641065598634096,-0.1730330279203822
0,-3.6072885284421177,-3.1013519980821944,-1.3254185031357624,-1.7257780266891234,4.9659411000893545
0,-2.140312847132971,-1.3190147253339737,-1.0890726515913092,-1.3568696676910814,-0.3903058311266762
0,0.060150674830748964,0.9089068656013018,-1.3254185031357624,-0.3945000355222761,-0.3903058311266762
3,0.060150674830748964,0.9089068656013018,-1.0890726515913092,0.3593561763432879,-0.3430726130383514
0,-0.6733371658238243,0.017738229227191607,-0.8527268000468538,1.3858837839900133,-0.38085918750901127
3,0.060150674830748964,0.017738229227191607,-1.3254185031357624,-1.629541063472243,-0.3714125438913463
0,-2.140312847132971,-3.1013519980821944,-1.0890726515913092,-1.4049881492995215,-0.33362596942068645
0,-0.6733371658238243,-1.3190147253339737,-0.3800350969579451,1.883108093943896,-0.021886730037742882
0,-0.6733371658238243,-0.42784608895986354,-0.6163809485024004,-1.0681587780404398,-0.24860617686170186
0,-2.140312847132971,-3.1013519980821944,-1.0890726515913092,-1.4049881492995215,1.2250702274940315
0,0.060150674830748964,0.017738229227191607,0.3290024576754168,0.8245014985582104,-0.31473268218535655
0,-1.4068250064783976,-0.8734304071469187,-1.0890726515913092,0.5357906089075689,-0.3903058311266762
0,-1.4068250064783976,0.017738229227191607,-0.3800350969579451,-0.16994712134955492,-0.1541397406850523
3,1.5271263561398956,0.9089068656013018,0.09265660613096145,1.9312265755523361,-0.4091991183620061
0,-0.6733371658238243,-1.3190147253339737,0.5653483092198701,-0.9879613086930393,1.5179161796416452
0,-0.6733371658238243,0.4633225474142467,0.5653483092198701,1.1613308698172922,-0.050226660890737754
3,-0.6733371658238243,0.017738229227191607,-1.0890726515913092,2.059542526508177,0.053686418903576776
