magnitude,depth,cdi,mmi,sig,alert
7.35,123.0,7.0,7.0,-80.0,yellow
6.72,12.0,7.0,7.0,-67.0,yellow
6.78,77.0,6.0,6.0,-105.0,yellow
6.9,108.0,5.0,6.0,44.0,yellow
7.13,18.0,9.0,7.0,-79.0,yellow
6.66,17.0,6.0,7.0,-98.0,yellow
7.41,24.0,8.0,7.0,-81.0,yellow
6.75,15.0,7.0,7.0,-112.0,yellow
7.19,21.0,7.0,7.0,104.0,yellow
6.81,14.0,8.0,7.0,-70.0,yellow
7.47,24.0,9.0,7.0,-80.0,yellow
7.26,23.0,8.0,7.0,-6.0,yellow
6.9,9.0,8.0,8.0,118.0,yellow
7.17,45.0,7.0,6.0,-115.0,yellow
7.89,93.0,8.0,6.0,-52.0,yellow
6.52,9.0,7.0,7.0,-103.0,yellow
6.54,14.0,6.0,7.0,-105.0,yellow
7.58,116.0,7.0,7.0,-60.0,yellow
6.71,12.0,5.0,7.0,-42.0,yellow
6.73,18.0,7.0,7.0,-99.0,yellow
7.3,22.0,9.0,7.0,8.0,yellow
7.74,20.0,8.0,7.0,-3.0,yellow
6.5,11.0,7.0,7.0,-45.0,yellow
7.14,20.0,8.0,7.0,-110.0,yellow
6.5,10.0,6.0,7.0,-113.0,yellow
8.12,34.0,8.0,7.0,-28.0,yellow
7.6,35.0,9.0,7.0,-124.0,yellow
8.14,25.0,9.0,8.0,52.0,yellow
7.13,32.0,9.0,8.0,68.0,yellow
6.9,19.0,9.0,7.0,111.0,yellow
7.37,32.0,8.0,7.0,14.0,yellow
7.09,27.0,7.0,6.0,-2.0,yellow
7.06,143.0,5.0,6.0,8.0,yellow
7.65,55.0,8.0,7.0,-115.0,yellow
7.29,119.0,7.0,7.0,61.0,yellow
6.91,22.0,7.0,7.0,-7.0,yellow
8.45,20.0,8.0,7.0,0.0,yellow
7.58,38.0,8.0,7.0,-127.0,yellow
7.0,42.0,6.0,6.0,27.0,yellow
6.59,13.0,6.0,7.0,-108.0,yellow
7.34,21.0,8.0,7.0,-31.0,yellow
6.5,9.0,7.0,7.0,-106.0,yellow
8.23,18.0,9.0,7.0,2.0,yellow
7.81,129.0,8.0,7.0,-43.0,yellow
7.75,136.0,8.0,6.0,-30.0,yellow
8.06,32.0,8.0,7.0,-28.0,yellow
6.9,13.0,9.0,8.0,116.0,yellow
7.64,13.0,9.0,6.0,19.0,yellow
8.33,21.0,9.0,7.0,1.0,yellow
7.25,42.0,7.0,6.0,-115.0,yellow
7.91,23.0,8.0,8.0,40.0,yellow
7.65,23.0,7.0,8.0,32.0,yellow
6.87,11.0,9.0,7.0,13.0,yellow
7.85,93.0,8.0,6.0,-51.0,yellow
7.48,142.0,7.0,6.0,120.0,yellow
7.04,51.0,7.0,6.0,-115.0,yellow
6.5,9.0,9.0,8.0,-29.0,yellow
2.460706463504714,284.35926055379247,0.7674692988749716,2.021812499743875,110.67423794995437,green
4.7077857949986734,65.25292195113323,1.293486248462083,1.215135666542953,100.626494510308,green
3.85477637306448,232.6339022658912,0.9066256089079521,2.228886684685696,38.77261358737854,green
3.3347680883684427,244.65244332122808,1.4199852233277492,1.9336524851901808,171.76335423363093,green
1.6084726977255026,172.53161516444248,0.27769537098437347,3.031361919205028,135.38815659936748,green
1.6083786293111904,295.89547307176554,2.0762391636330815,2.817337748358071,167.58167497036072,green
1.2265260874559778,374.07497083376086,0.2704502543688596,2.09378118459262,171.75285586989443,green
4.378086968522247,370.59956259817665,3.2014260312894463,1.6536776627649703,149.67117073314796,green
3.3443485457985145,183.08155170463218,0.9348483276417321,3.9641078984667755,87.84212024994346,green
3.761483053404578,49.72902810709832,2.1600476584180424,2.3620048635883446,122.10935100308491,green
1.0802795277536295,394.01227359012216,3.520316350245833,3.0648227073407113,32.07308122394863,green
4.7826484234317785,336.36474414614395,2.6035094761887767,1.4216589027350823,134.72908349498155,green
4.246526299121645,54.2417590752904,2.131831146205341,2.456769098978193,35.85065114785615,green
1.8281225316452772,368.73254363386206,1.2973350124615024,1.0826101596083966,138.78991810203135,green
1.7091173721076924,348.60906301454065,1.3320076522327917,2.51636535373135,45.91963215079373,green
1.715277588428392,209.9410325647985,2.6779478207927605,3.892052221353107,23.510260030043995,green
2.1865447475421975,238.55379711924706,3.97655744488467,2.152620138957401,33.05689802859148,green
3.046550083365728,162.60606802870146,2.6473567593975145,1.1169880377247348,0.3984270438140536,green
2.6845855727042514,26.630847334702377,2.2311336694800996,1.0928673727580307,143.74792357070604,green
2.1357936467723633,137.40291045013086,2.9226020409569844,2.1639602798406083,146.48020981167582,green
3.38622628941728,322.1271121962145,1.8608224491348726,1.4800748093895821,102.98666998265189,green
1.5440260565429633,6.829649086818129,0.24056937040314086,1.0700562889845577,32.27256021107674,green
2.139364129287351,136.73217281800194,2.2491872635116392,3.2686408418505306,16.71086750213795,green
2.4288111888453976,162.2766339684226,3.830501138021521,2.375569026645672,3.825793287457402,green
2.7786729384464404,217.27126316047955,0.7012117694306386,1.8677343159179636,33.14963539304414,green
4.062186249432753,368.3429684830404,2.760019563282663,3.7002495490494423,178.17110699662933,green
1.7787277504176031,141.80666777455468,0.8037347546362259,1.3484168806015768,48.30736834033635,green
3.0055143098130856,142.04651474900993,2.143310737892325,3.8677564868659577,70.85426544344313,green
3.310416818561966,296.3129930033506,0.3867057985868785,1.9419001521320585,21.069096896266636,green
1.181156609607991,183.62608665147383,1.8014837450327406,3.665211016926044,44.472260949634055,green
3.3694249224156096,93.71890506129287,3.0246533155809843,2.8088286294383846,103.84491415604103,green
1.665044082380437,183.7136088724139,1.3902860969559283,3.4801220792244623,121.55053661913051,green
1.2537012126425902,60.63852305002094,2.659646897948872,3.952039489631393,49.07046283324221,green
4.700653595288,74.6728596699582,3.1817998431589167,1.8652163134562372,11.546431845023442,green
4.7659649289907815,201.8552702320945,3.7087112779178106,3.883406456222779,78.20657382547974,green
4.152749657654199,170.47555255429643,0.9385683274218142,2.168445684707261,46.84067418526683,green
2.187993699776146,366.3641309218995,1.5972636632372326,2.156535714210767,43.91078464596039,green
1.380921244624897,148.14559015107008,0.6096640533216697,2.021161312763517,191.97256054269104,green
3.6685088033974123,234.33239835982715,3.969934008633501,2.6242228220427557,123.26009718514482,green
2.716594725584445,254.7443937282145,3.7080038716971813,1.4624351295354612,111.37568863441918,green
1.4759491158946374,10.172310352391786,2.1598285211222383,2.6611344560740333,83.15502070466438,green
2.931189949433954,267.09726194660067,3.368133177505685,2.625114437230012,85.78886668602885,green
1.1341152323493517,75.32420691355182,2.0838319090881687,3.28570543781461,108.18100076761617,green
4.54634956810725,384.62277540043476,2.494342752011039,3.500949885812757,139.28596140722144,green
2.009241928240066,63.721777462479615,0.35649772846406647,2.321324050937272,140.4292192363659,green
3.5838369089805298,168.77652887217437,3.0210816819872317,1.9069997480544814,34.338781541089915,green
2.215673196748703,38.713118891064326,0.5108539345409393,1.7780046919512835,100.0225504153254,green
3.028265282593462,398.7653294791492,3.3042705210101135,1.5838715101146157,82.39161900682039,green
3.132170089438791,203.3670290808408,3.1281123506815436,1.1729427465970748,174.10539325387683,green
1.7209323765495554,240.1770818414173,2.8349787909719057,2.02734393650414,126.28378424367529,green
4.781380048281779,31.495208568428854,0.14464152209904846,1.8107430763923498,106.50081328319636,green
4.023018011108347,301.2343858076752,1.2125134237813144,3.8992521575992223,23.078928435783475,green
4.664045872100338,87.91270927275637,1.0524502796433715,2.673126478750132,121.1275778646823,green
4.489826666667831,359.7314443290819,1.4405456298860764,2.0418311170915224,23.440781136046684,green
3.3318099173632323,86.03015799039284,0.35057098705535417,2.7414028029810877,67.44131511315041,green
4.595309516590156,80.32164966214829,3.747831292124251,1.4175901040370866,28.568392962866373,green
1.3451207580024862,19.437118799997478,2.215208962849505,2.3321312476066085,138.41472940487378,green
1.7643331634346664,191.4664433184497,1.2220972426320942,2.8787029642631916,41.25042276723052,green
1.1763864267510984,228.1122476387335,1.5879260682971337,2.466693495377354,78.3718746376052,green
2.2687882899767313,30.954912574199184,1.7888101620193426,2.2053364019629726,179.13495552375574,green
2.51584142978898,311.3334085945292,2.402377333442469,3.9815451666990946,40.863276679794055,green
2.058261223918194,184.0490897254709,2.062717710785991,3.640944286446781,101.56101279175583,green
4.232076285692525,212.13415638439412,3.6775678928576694,2.87021787447832,83.8543322332044,green
2.3913379741049985,179.10128504060012,1.987853931623321,2.7081320835468485,3.6248082091459466,green
2.095644587780785,163.30140904575376,3.9686320592932507,2.861981439473752,158.55162271456257,green
3.1165147243171694,226.05793086674606,3.405699830980383,1.6039363234672996,13.809181262919946,green
1.5496044774015743,66.31989714263145,0.8340420574293432,2.185413229792956,94.85100419539071,green
4.128568224940755,76.86161154563209,3.722380858575665,1.118378598672698,112.13565898778998,green
1.2907475103511064,345.4053203003393,0.46546559154190437,2.42663811246048,125.68529132291741,green
4.848859052742018,378.71560754278494,3.2697988339647663,2.6290737518729896,137.7263258615751,green
4.011754600256964,152.4571799305024,1.5224931739063203,1.6832492083096287,50.654476704543015,green
1.7749911579832724,111.94414589170374,3.511897281780278,3.8920865414965413,1.9957553316898746,green
1.0215362567820494,259.3798195794112,3.4722267604298014,3.728363832811726,144.6887324709824,green
4.180299570973853,166.4499975837481,3.2237016004704846,3.1664297063677176,107.13131986951572,green
3.756743641005707,15.02761048583622,3.1601217452282455,2.6001598862960877,167.22354064144974,green
3.8431279553598507,66.6802759596452,1.2187165563921631,3.6099074789430547,164.27767258013887,green
4.007954352075188,287.809030394722,0.3236771322050087,1.3919570314703886,168.66523355757664,green
1.2887741417629524,265.2749570545098,1.6119207150606458,3.371529382824655,97.01893199590803,green
2.3980163413226636,15.70291703887598,0.6940980599460347,1.374462441900545,66.72567916737313,green
1.451889332148006,92.67900396351503,2.779804355609847,3.3826319876482165,158.311640518274,green
4.366103360914815,96.2745446522882,1.3843989061511421,1.8273027047540709,90.25882260585098,green
3.4308626946274763,270.3976337214977,3.9024408034396596,3.6312717430545667,36.6884392806869,green
2.290502296925332,12.785662412973842,2.563888309381328,3.8321262814761936,170.99480391229486,green
1.2478775661154922,46.122889883906666,3.289922254537444,1.446387908215347,176.51197535446946,green
2.2128310546910828,320.9668537224098,0.5300986909673937,2.3880268151961808,93.26195122803402,green
2.2682149559043134,75.52514151146178,3.4480579290904902,3.9429621344880554,15.139945461957494,green
3.8454640955184503,262.8347126014905,3.6910287620535773,2.45022230791944,77.56521798338625,green
3.4864741382853315,99.08219851345697,1.9482476752757436,3.5906425675436355,160.70753189252068,green
4.460129696047674,44.279350139941336,2.4250117510039098,2.7661945663939598,180.35480570924574,green
2.8416382081316023,101.05301544478436,3.0592392036119818,2.1259897237588055,40.694548499519165,green
1.4664175591593767,290.29543808298536,0.6993545090416502,1.8573506665776107,13.394722405054305,green
3.7816546701696807,343.00010490198287,2.0102643058537697,1.6096692732582618,175.47009062656772,green
3.9670616896059,332.9368465039617,1.5946521110892524,3.2853945741330914,77.88098779577506,green
3.1889810705210353,161.88749419928965,0.5854959686489964,2.1596215204690834,108.35219285351265,green
4.006772001822788,268.8936289454052,1.4701376891661257,2.5338263866022537,193.61316241015177,green
2.9258028258211244,85.96879668924929,0.27268923754197427,2.4769764400035457,13.31294558284457,green
3.038658034589777,120.79335345310024,0.10324762779794794,2.7318370876993936,129.66360149041913,green
2.6674099715983437,359.0526483158423,0.540665156619291,3.5967314368736565,14.821084514973414,green
1.0991345943019712,10.135759786740735,3.8524604463566954,3.942218030750288,75.09378569330008,green
1.4207765652738873,38.77586968751489,2.198118143580068,2.222752625721451,160.76290903868934,green
1.1225738241782637,87.11507078268079,3.86328864461288,3.4825567663189094,86.69444655112687,green
3.4820006039287437,15.480220530158787,1.729991513320528,3.293583383964153,199.43647078059007,green
2.2259883261976743,76.66699686046994,1.2472645323410383,2.7205868543667195,111.81185698932043,green
2.983425695542341,235.3014165830284,2.0245674513609764,3.8681414308357995,64.2324305271907,green
4.539509248311763,171.46269748403668,1.7580467545316405,1.6014235465852082,44.022265180950626,green
1.9722396936806124,357.6053258754051,0.42265873704697565,1.3277926309288643,70.10410685723237,green
2.600493399838956,327.89020688668415,2.563305258760825,3.561885900866266,74.50665475191016,green
3.94664944031789,140.017853920661,0.8641527300383984,2.317449449901245,13.742735544792195,green
1.8923128454173277,107.47225620536054,2.4783518195913183,3.5409065626211813,73.91483988535464,green
1.3002216483322928,154.97850122607042,2.6008043695926135,3.679270615586245,92.84770394784499,green
2.1300306663636954,238.16650229334905,0.6080994125145924,1.1873727808572143,144.54755044776093,green
1.6287630202906174,110.88513812503612,0.24539850844267264,3.650394288958182,131.3458969443216,green
4.625820844136035,251.53881860040795,3.1230463442737593,2.3449571661082667,141.75313104583086,green
4.151669480301226,166.71760261553996,1.8392016950772807,2.5312974670126964,1.6727363753714197,green
3.470274650390652,223.0586364365322,0.23265518202190316,2.879777533279631,43.53347991610721,green
4.3986963017321,177.2699790084501,3.9794652686790686,3.77914782019026,132.3368576799713,green
4.134321099906547,121.31397501905748,0.23112224398546655,1.0573482832892922,96.79787363594943,green
1.7276232296555398,379.6390562500519,2.7801409154342127,2.4305304049534513,1.0626951336691892,green
4.4809800941109135,306.62428869310554,3.9347157010536544,3.063166127291682,160.89892848636447,green
3.103434743471038,60.34470442774876,0.9567204168637025,3.1681208730946855,154.56191465806748,green
4.149016605139844,348.0448504796756,0.5689974747487847,3.0775972946113237,109.68383259871253,green
4.494756069701624,197.53532330855788,0.4855397576897156,1.4033053882243656,13.292665155254424,green
2.2402135523902693,358.34812962316613,1.2131005902703822,1.8981867651150437,153.30300990651693,green
1.4292025056579394,320.9428260991895,0.40418324404258676,2.0761465762510403,116.74271754627279,green
1.8889471339135726,172.95933426534722,2.7686453667765276,3.413311623038515,156.39199543159182,green
2.6657203756423997,13.875376786446372,0.24916719252025077,1.836279617243659,150.3493984791681,green
4.190257587097723,111.1275569570537,2.037688512599159,1.6321148916016095,160.60041439156743,green
4.35684927469974,218.94551479104243,3.986787415411907,3.8723440571142884,103.60161328092497,green
1.0271133090716438,255.22389683132818,3.2558810780240752,1.0265898553404067,28.064903638702997,green
2.9919144800525066,106.8656357461149,2.4608777529240435,3.9934625670459347,134.23149467593774,green
2.627902912280238,60.04564925876553,1.2250144831464467,3.030463896572187,124.09475701039412,green
1.866220460835848,334.7974435357232,2.495583345166554,3.485407898347351,148.45063743981743,green
1.467474932601363,393.8388613779031,2.1081658556466065,1.8838581890385795,33.97620121014706,green
2.316699168474149,212.6476220095609,1.704333535561486,1.04294583300118,38.99503998005785,green
4.677347845258825,72.81331791007989,0.5228415069607979,3.21360855568459,178.08190344386568,green
2.2604914348809455,112.56139397515074,3.546416860961867,3.5024337910020273,149.99555969041415,green
3.023283424799128,12.26431723624936,1.79913859528529,3.221428395860557,181.64569774006458,green
3.741773939691194,366.1480285913971,0.7784900472830603,1.4285508619025158,151.74306423278415,green
2.4181554492792467,51.51167774160575,1.4710374035091585,3.2602837667709075,119.43106119806038,green
4.789950122611748,232.72400782813014,1.6565190101157081,3.306768346322923,130.82654740557473,green
4.753544450274234,113.25181217144637,3.310151582267497,2.9756215470101646,177.82558478800198,green
1.9819509537189202,223.9003109937384,2.934457522245608,3.2983477983867586,115.7613509023881,green
2.9392691729803033,262.31105339898636,3.077219574565359,3.5377643190331964,126.47826486567749,green
2.173425408285402,332.74801246434464,0.044125057714588856,2.8408123427123755,31.295343200720115,green
2.1108779280721235,86.53640234543826,1.664615992719046,1.2658141419090372,94.78424402322054,green
1.1438590946826779,9.34335232009979,1.9253766065412945,2.4628834290016326,143.2794223916198,green
3.377300902521598,59.06982387717888,0.07676910729222675,1.232948004014815,54.18853966327308,green
2.96044819059256,360.5073635300015,1.0392528349801369,2.2226290930972925,40.45083610490698,green
1.2007671298749585,350.1865806371935,3.04115929248854,2.221319467376883,62.765361644883114,green
2.086721210522785,240.97817535727177,0.5484388229159962,1.1980295324207249,48.30012559856669,green
4.542236955269949,242.2041598712931,2.1412405258103666,2.046461601908438,42.98252740727917,green
1.9342913736011926,267.6894864457709,0.86080748806895,1.3329942963739445,84.97016857361739,green
1.5650900011557702,74.27165505626259,0.04848309857557309,3.4247056300276664,181.56770277670682,green
2.9088657650824956,366.1927186403591,0.9648058303981659,3.843064077893412,101.41192934774365,green
4.844036771031343,170.4143573323689,3.903495019640215,1.2169494257738158,37.58407616306461,green
1.9440155588948516,156.3397186585515,3.2061484475319584,3.8653456218751043,15.394333876174816,green
3.621328634882927,209.97249358672082,3.8383065772841336,2.5677297980102356,139.23122902758504,green
3.970316499781999,23.551556876146744,1.9514161757054498,1.8986970338616218,76.55975288727757,green
1.926786421570359,70.68193065865137,0.438944794710014,1.2305862258284905,164.36618931707184,green
3.8400437595862527,296.52327848841634,2.191837955894772,2.5018728042112537,131.90215372815405,green
2.4343542176050876,37.70547383042496,1.8175093382398435,3.383546633472246,159.2482901082737,green
3.4659927393149603,243.24508323922333,3.377428330958464,3.1212594318000946,54.38920788368975,green
3.4707658719674894,101.91289832412178,0.39233032313697835,1.1506780343919214,138.4717844922116,green
3.0895212678915582,158.77176754658075,1.9529645480871127,1.2187055061037104,52.81239693874375,green
1.3521301032121924,119.03402602442645,0.600194658775937,2.2086198478979115,187.8136958900583,green
4.257679732798028,145.49072300365492,1.29870370756024,1.8858714821438298,127.27485630667488,green
2.2510422533897696,289.023132547777,2.9494283095511986,1.6971529691681435,64.90236003506841,green
1.7274221905594316,122.36307767115413,1.9040725174750661,1.8430134967261407,53.90237245845453,green
1.1590230520635794,228.7298329172744,1.5035531405830773,3.4104482298906538,38.1853170143287,green
3.304482478434143,193.03990886864437,1.5779051142801412,3.787684160895562,138.92819177874557,green
3.6425010111849017,267.150110318246,1.8377870736239466,2.2153080835826993,43.74312259958546,green
1.064692532818639,375.0477470332794,3.1400661753482275,3.7183330063974913,119.06065318549781,green
2.997162927367196,294.36597839804887,3.5683387557609376,1.9644871037436458,52.92700538507147,green
1.8833335232719581,89.90144954334892,3.821338746015713,2.429310959031375,132.3937889587737,green
3.5161738825968545,17.317338349207446,3.1476135450211804,1.6780869934479992,162.98794570810784,green
1.6800290731194667,108.5942974984309,1.261627582992051,2.921428126527532,155.60504862893063,green
3.6946571785996176,240.05578262660066,2.7525388243461686,3.9369433455244267,152.17026618615634,green
2.5082678505720963,25.313196326278888,1.7504124962215677,2.8104792881301357,37.544481138450415,green
4.653246956073264,201.06466764448837,1.0186824881842047,2.0734422523406466,17.676989396903743,green
1.5363316821693738,240.75292532217125,3.3634863177036904,2.943452337971585,139.78976569747712,green
2.330158769096008,137.02633687269952,0.15370539584929999,1.3687620353961627,73.66944275887026,green
1.4425467328382975,309.51032047959967,3.607047968541694,3.665977240796196,86.46924528066945,green
4.606305111286395,47.106309987839865,1.8459098584989366,2.509251852339509,6.229818558678213,green
4.421623478185826,34.67942378564446,2.5488059072331217,2.3480492261189263,51.91528985500984,green
2.0059723480891067,292.6345587004233,2.637415688823131,2.7575943653605575,6.7352807748928045,green
3.5739377795332983,200.7190699014484,3.5804709628261455,2.8743515883682074,175.83715452024953,green
4.1871665807847425,276.91894658895575,2.5466787286688293,1.215327418679539,48.679336643706094,green
3.1652831652379034,176.75679874847975,2.455734339040247,3.0478516636702073,111.46743391460161,green
3.0656372555884253,102.3288031294472,0.26660816224275985,1.7257950409465888,7.795864132226082,green
1.9432239345117617,328.5454154813089,2.0736320877808163,3.1418578975197695,133.3694782611316,green
1.363100794443007,320.7692721927468,0.6006760032681666,3.4676043831525902,64.60546915081878,green
4.499141456017975,279.4051059874986,2.9497350748859423,3.411875522657561,179.58383739153317,green
4.511630422936989,112.49732920583527,2.048887683250698,2.6575029022236674,177.62363778680717,green
3.469095683365745,238.1411134132894,2.7209111168334132,2.5605096769322535,65.05812367234955,green
2.3222161850899328,147.58468929131058,0.16669160240953707,1.4286278840182352,180.19217913809356,green
2.3619173409893777,41.17491896402049,0.3391680641832129,3.3260384512094068,199.23153469975577,green
3.8312271475939337,367.3388623075859,2.865293552250729,1.814228141340143,165.0831328247896,green
4.4987300138150506,59.043359212989756,0.28833734399469346,2.4900862684538394,168.9742695510458,green
4.459637054633958,380.34375475921695,0.2850269110610344,1.8528222787825501,49.80174722181798,green
4.041514628844734,181.17228031839252,0.0484339009395498,1.4014850889990793,115.34047977155126,green
3.5039234200017226,78.12750689125477,3.8260055931979204,2.88867309067521,13.45118279347357,green
1.3281458634806904,219.05087421445145,2.950033437836028,1.1629961044687116,18.983587364333943,green
1.6303519849689938,349.8136051711813,1.4130056340082566,3.2459357023786,199.7785224066581,green
4.504361335255609,294.22883013177665,1.186142325150621,1.95276038578335,65.32784988518219,green
3.365073332672401,323.59165340527267,1.3988129189833982,1.0004040790134558,149.63678240976927,green
1.0358685013048556,265.2194298507334,3.0986141247247274,2.5333874177116895,161.33301060536328,green
1.3957390171775252,278.44924298455174,2.6454824442816576,1.1405557255828094,171.60465420144584,green
3.5876568995214178,340.4322823683011,0.7407822714698717,1.8285086734626983,199.5256594804313,green
1.019740177000253,103.61886349937845,0.6964373413363374,3.1209294623671484,48.29929705137357,green
1.6271514005282448,198.3228606390405,0.39358259885358926,1.1880688648655977,8.070165371939941,green
3.1400617785296863,92.37772951874288,2.6412108788053525,3.518015477068007,82.2383035989172,green
3.698391271001504,395.1288631586756,3.0574906488869438,1.0114597679757493,26.01613396578939,green
3.5426489120601423,377.90343917621226,1.060185713300016,1.7404716076057067,4.485177832411025,green
1.8746503068961833,20.57359049055983,0.08377984412365125,3.2227121684562143,72.08536542829722,green
3.77749896325539,283.70219314369695,0.3286866699057094,1.9488104491879203,156.7476502150473,green
1.9252714412375203,370.473085379188,3.871440139380122,1.3056771641980407,113.23613824501417,green
2.2690588228211444,76.32726132529675,1.181779109909681,2.0807017564012837,62.55559784207081,green
3.9113164799602944,229.33836606828865,3.0768925913525345,1.8111798591535766,130.86840109854393,green
3.5335683062841374,366.6178775472765,2.498654275417055,3.528135706481665,46.40363606176214,green
4.311971300927294,18.408661541390543,1.5277585586115836,1.9400437527554293,2.876289214417005,green
3.5646902799713396,280.48100556250176,0.8227490487822204,3.366797415328022,152.87067728728547,green
3.2164035530083397,122.45285791215755,0.4855456726376257,3.675616434432204,124.74861697280181,green
1.3653315945295608,370.1364971737295,2.4600518721554665,2.3014522587295887,152.46052490019198,green
2.434091631931791,388.56800684032027,3.098535122551152,3.729829431563176,7.787603337533122,green
2.034289233958729,377.9852631998064,2.5756170141645227,2.1319541618895785,167.42392556613044,green
1.951559609178426,192.3146155796982,2.1212085329966333,3.8922352494703247,123.90524000726066,green
4.794741163534538,345.5068471407788,0.16780489372654506,1.2678685735767188,112.67907014252802,green
2.533081126200366,338.5970124213528,3.873955110377535,3.061057799509728,124.92280962290631,green
4.478981565190742,131.04468693108598,3.1948567666182983,2.481442121370786,172.8866493736728,green
3.4614406413893257,332.42161228951755,1.171288146803859,2.162946416366941,117.38730131178141,green
4.099764083812429,19.618015712619584,3.9198813174354026,2.8981356362458026,116.19007597763587,green
2.9602846631102495,240.52660200041095,2.4075263585452884,3.1115712749029933,198.13583141315317,green
3.2499251500428006,95.85349072864271,2.329690632828986,1.0130898089509273,151.3460334137136,green
2.9208190058935695,52.62391988202513,2.9922927177181284,1.500859266241596,88.45876109022706,green
1.7614476524123737,35.396514643537614,3.2470791523605502,3.139138151902956,141.47940000658554,green
3.817563249519871,280.03406647186523,2.6259144293260106,2.9991562407346195,77.8460943383577,green
2.095012213519338,139.25061068838613,0.5123829854648001,3.8981425153860316,45.7750924966998,green
1.09483226908267,291.28287475386077,1.3530700239779936,3.283113370752349,119.37037537755188,green
3.517341954037955,30.815754615582236,3.712334561304199,3.852318123194014,185.6364196227903,green
1.690731649687491,129.53968344309106,0.8984624473754077,3.107621504604421,185.82790400309256,green
4.667788478976366,218.0990604882582,1.4886680953500533,1.8941566259183293,68.38105562109806,green
4.720321450310092,317.3356501113906,1.728307531776784,1.3160947667525695,105.535493244339,green
4.567971121859749,130.9072386581676,1.7576199587778087,3.3454715900348067,42.32717971397224,green
2.4436189309962333,252.22709369261858,2.451758329978102,2.9324476644277477,199.12622189977668,green
1.0602808044625829,354.96121055329394,3.7723033509788304,1.1445580371798887,196.22358157358715,green
4.620442394092129,248.2659593320103,0.9627708473300198,2.080151397702935,129.90178594148946,green
2.669918178437526,97.01899252768534,0.48600550520367225,3.8703994464528586,160.8828119354947,green
4.769953794270312,14.638308714832519,0.7898819594397493,2.5012034371306036,143.02003225674,green
4.758117910648087,348.6890551908673,3.547699600837078,2.298187408059114,118.63164380789364,green
4.3267368763227045,13.40141728590292,2.583243250620824,2.373098815477882,10.669599397779539,green
2.148350679071384,350.50716071025874,1.1436271569566405,1.626648172015491,90.95286851053221,green
2.501881141547509,213.93016794074873,3.263787755874469,2.1061215125943855,134.9572604334821,green
4.319433018915742,375.93174091259397,3.445479985453744,2.10943976796153,135.50632277673694,green
2.235995820109483,320.51937813059783,3.386057354761112,1.157065060562417,74.62452368447671,green
1.6610217120757609,399.1839736606683,3.675706134558218,3.302702885553755,188.3383973316061,green
3.1715249235875658,143.5311671034255,1.0089640806934463,2.249513295711637,33.4714064473562,green
4.651003619227046,308.0393741277951,3.020167714985113,3.46653966044927,100.07188924311212,green
3.714516207032395,163.76271087565064,1.84215798909656,3.551044003359686,138.17679531016455,green
3.2232385633485237,194.550870020044,3.367994211560246,1.6359821640959742,139.42716117836184,green
1.3789883257059974,252.86465797125618,2.913962708646453,2.972060446510386,129.7277913537631,green
3.398528184126762,350.1024601036038,3.1057897859988985,2.416845412488945,55.057642690372035,green
4.861210015406627,393.71297033372156,2.624647350724286,3.640470213764455,31.241313737324393,green
1.5463276594224438,308.4679984764847,0.7097150778788275,1.6472220375293625,127.18806536534217,green
3.0214856442185734,170.01787895609684,2.1801076755877533,3.0334396009301328,119.86042322788755,green
4.421754980519026,171.4360158994427,3.938678958098033,2.8232563667581676,35.871202057848194,green
3.8889976092413976,296.3450091276121,3.7495522659884757,1.8859044327154983,141.02782911411268,green
3.7183613898815455,99.31697257847942,0.17269494318804668,1.4098027109535178,91.03439834673128,green
3.7396879275497263,48.63727468690089,0.6592592629177485,2.9549192814318297,133.5521183206306,green
2.402015489757045,145.07575226810673,0.5269150938182476,3.215792374396992,167.47341595403014,green
2.1450081926315243,118.45940170336229,2.903919639941182,1.94688203129005,33.945685715384634,green
4.156508506366203,122.04170758011608,3.2711413194277803,2.934497812066941,3.8289735993673357,green
4.159442239248805,97.27506166471443,0.8540454652426877,2.18539272283451,155.82051727915734,green
4.381582042462405,21.626809906362944,2.023410771807316,3.139620649847853,121.93948503052319,green
4.561638154970238,12.060204219698456,3.3628121120448,1.5976458246821594,139.92791392442433,green
2.9942353555576577,395.15034394573246,2.9312061790650024,3.670645007908523,167.63099499772852,green
2.9559135492800785,173.97038782566563,2.168948821967393,1.862228789396739,160.5621869649001,green
4.113351197970424,156.80902562807427,2.3613907618350916,2.1033579632684587,192.18402938576494,green
3.5348593300332842,273.46067666376257,2.03344218766512,1.1742758562410494,107.18701577042364,green
3.737670821305043,91.21028570670035,1.1901938052752823,1.3345366369638292,97.69912653198108,green
4.103591410800794,380.234667660339,2.2600879714360644,2.5475857081369844,80.37743997814601,green
4.4710208330885095,315.60628069414304,2.7555412082003627,1.8027780301839145,30.738208568840907,green
2.31818111172099,40.31734591334251,3.4932916634432307,3.5064406772265833,114.52144657640449,green
2.4647735152957817,169.94440643504672,2.5451654159169923,1.0440801659648615,55.40250486519576,green
1.3665295653793892,352.25173148705505,3.044486148172632,2.1372821460158087,184.2615024425951,green
3.2552925498850787,378.16914880510706,0.640286539818292,2.012036640307278,116.63816085541951,green
1.140174867807294,189.62359694369854,1.8462298976791596,1.0579828927528032,118.56803610162203,green
